Entity,Code,Day,cum_excess_per_million_proj_all_ages
Malta,MLT,2020-11-29,291.8326
Malta,MLT,2020-12-06,359.7458
Malta,MLT,2020-12-13,412.13593
Malta,MLT,2020-12-20,482.37753
Malta,MLT,2020-12-27,526.6181
Malta,MLT,2021-01-03,512.9559
Malta,MLT,2021-01-10,494.16144
Malta,MLT,2021-01-17,482.9607
Malta,MLT,2021-01-24,506.69107
Malta,MLT,2021-01-31,504.60278
Malta,MLT,2021-02-07,499.47705
Malta,MLT,2021-02-14,499.66687
Malta,MLT,2021-02-21,540.10345
Malta,MLT,2021-02-28,566.87134
Malta,MLT,2021-03-07,604.2704
Malta,MLT,2021-03-14,640.5304
Malta,MLT,2021-03-21,668.0576
Malta,MLT,2021-03-28,673.94275
Malta,MLT,2021-04-04,679.06854
Malta,MLT,2021-04-11,655.33813
Malta,MLT,2021-04-18,649.0733
Malta,MLT,2021-04-25,632.557
Malta,MLT,2021-05-02,616.42035
Malta,MLT,2021-05-09,610.91486
Malta,MLT,2021-05-16,620.59686
Malta,MLT,2021-05-23,635.5945
Malta,MLT,2021-05-30,654.7686
Malta,MLT,2021-06-06,618.1289
Malta,MLT,2021-06-13,607.6875
Malta,MLT,2021-06-20,604.0805
Malta,MLT,2021-06-27,593.63916
Malta,MLT,2021-07-04,647.7444
Malta,MLT,2021-07-11,651.35144
Malta,MLT,2021-07-18,674.32245
Malta,MLT,2021-07-25,680.2076
Malta,MLT,2021-08-01,667.1084
Malta,MLT,2021-08-08,718.93555
Malta,MLT,2021-08-15,770.7627
Malta,MLT,2021-08-22,788.4181
Malta,MLT,2021-08-29,815.186
Malta,MLT,2021-09-05,821.4508
Malta,MLT,2021-09-12,828.0953
Malta,MLT,2021-09-19,838.9163
Malta,MLT,2021-09-26,818.9828
Malta,MLT,2021-10-03,862.83655
Malta,MLT,2021-10-10,867.96234
Malta,MLT,2021-10-17,842.3335
Malta,MLT,2021-10-24,874.0373
Malta,MLT,2021-10-31,855.2428
Malta,MLT,2021-11-07,864.5451
Malta,MLT,2021-11-14,862.83655
Malta,MLT,2021-11-21,878.2138
Malta,MLT,2021-11-28,898.90674
Malta,MLT,2021-12-05,907.44965
Malta,MLT,2021-12-12,911.81604
Malta,MLT,2021-12-19,933.2683
Malta,MLT,2021-12-26,994.9673
Malta,MLT,2022-01-02,996.0754
Malta,MLT,2022-01-09,982.0118
Malta,MLT,2022-01-16,982.94934
Malta,MLT,2022-01-23,1014.6393
Malta,MLT,2022-01-30,1062.0803
Malta,MLT,2022-02-06,1095.2704
Malta,MLT,2022-02-13,1131.8356
Malta,MLT,2022-02-20,1155.6499
Malta,MLT,2022-02-27,1128.4603
Malta,MLT,2022-03-06,1154.8999
Malta,MLT,2022-03-13,1178.3391
Malta,MLT,2022-03-20,1183.7771
Malta,MLT,2022-03-27,1175.3389
Malta,MLT,2022-04-03,1184.9021
Malta,MLT,2022-04-10,1233.4683
Malta,MLT,2022-04-17,1237.4061
Malta,MLT,2022-04-24,1255.595
Malta,MLT,2022-05-01,1289.16
Malta,MLT,2022-05-08,1286.3473
Malta,MLT,2022-05-15,1283.5345
Malta,MLT,2022-05-22,1287.8474
Malta,MLT,2022-05-29,1262.533
Malta,MLT,2022-06-05,1242.094
Malta,MLT,2022-06-12,1266.2833
Malta,MLT,2022-06-19,1280.3468
Malta,MLT,2022-06-26,1287.6599
Malta,MLT,2022-07-03,1276.2216
Malta,MLT,2022-07-10,1314.287
Malta,MLT,2022-07-17,1328.3505
Malta,MLT,2022-07-24,1366.7909
Malta,MLT,2022-07-31,1360.2279
Malta,MLT,2022-08-07,1352.1648
Malta,MLT,2022-08-14,1366.6034
Malta,MLT,2022-08-21,1362.2905
Malta,MLT,2022-08-28,1344.4767
Malta,MLT,2022-09-04,1342.0391
Malta,MLT,2022-09-11,1351.2272
Malta,MLT,2022-09-18,1366.4159
Malta,MLT,2022-09-25,1354.9775
Malta,MLT,2022-10-02,1359.6653
Malta,MLT,2022-10-09,1378.6042
Malta,MLT,2022-10-16,1380.2919
Malta,MLT,2022-10-23,1401.106
Malta,MLT,2022-10-30,1409.5441
Malta,MLT,2022-11-06,1430.7333
Malta,MLT,2022-11-13,1448.5471
Malta,MLT,2022-11-20,1451.3597
Malta,MLT,2022-11-27,1466.9235
Malta,MLT,2022-12-04,1446.1094
Malta,MLT,2022-12-11,1454.9226
Malta,MLT,2022-12-18,1456.2351
Malta,MLT,2022-12-25,1495.4257
Malta,MLT,2023-01-01,1474.5624
Malta,MLT,2023-01-08,1462.9752
Malta,MLT,2023-01-15,1466.3392
Malta,MLT,2023-01-22,1419.9905
Malta,MLT,2023-01-29,1454.7521
Malta,MLT,2023-02-05,1443.5387
Malta,MLT,2023-02-12,1424.476
Malta,MLT,2023-02-19,1405.7869
Malta,MLT,2023-02-26,1392.3308
Malta,MLT,2023-03-05,1389.3406
Malta,MLT,2023-03-12,1392.7046
Malta,MLT,2023-03-19,1411.7673
Malta,MLT,2023-03-26,1377.7534
Malta,MLT,2023-04-02,1361.6809
Malta,MLT,2023-04-09,1358.3169
Malta,MLT,2023-04-16,1338.5065
Malta,MLT,2023-04-23,1334.7687
Malta,MLT,2023-04-30,1342.618
Malta,MLT,2023-05-07,1349.7198
Malta,MLT,2023-05-14,1358.6907
Malta,MLT,2023-05-21,1352.3363
Malta,MLT,2023-05-28,1327.6669
Malta,MLT,2023-06-04,1311.5944
Malta,MLT,2023-06-11,1325.0504
Malta,MLT,2023-06-18,1300.381
Malta,MLT,2023-06-25,1325.0504
Malta,MLT,2023-07-02,1310.473
Malta,MLT,2023-07-09,1324.6766
Malta,MLT,2023-07-16,1350.4674
Malta,MLT,2023-07-23,1398.685
Malta,MLT,2023-07-30,1512.3142
Malta,MLT,2023-08-06,1510.4453
Malta,MLT,2023-08-13,1508.5764
Malta,MLT,2023-08-20,1517.9209
Malta,MLT,2023-08-27,1530.6295
Malta,MLT,2023-09-03,1530.6295
Malta,MLT,2023-09-10,1527.2655
Malta,MLT,2023-09-17,1535.4886
Malta,MLT,2023-09-24,1533.9935
Malta,MLT,2023-10-01,1507.4551
Malta,MLT,2023-10-08,1502.596
Malta,MLT,2023-10-15,1525.3966
Malta,MLT,2023-10-22,1501.8484
Malta,MLT,2023-10-29,1508.9502
Malta,MLT,2023-11-05,1485.7759
Malta,MLT,2023-11-12,1494.7466
Malta,MLT,2023-11-19,1466.3394
Malta,MLT,2023-11-26,1450.6405
Malta,MLT,2023-12-03,1422.9808
Malta,MLT,2023-12-10,1409.8986
Malta,MLT,2023-12-17,1417.3741
Malta,MLT,2023-12-24,1427.0924
Malta,MLT,2023-12-31,1421.1119
Martinique,MTQ,2020-01-05,-42.926685
Martinique,MTQ,2020-01-12,-65.87491
Martinique,MTQ,2020-01-19,-72.62439
Martinique,MTQ,2020-01-26,-119.33079
Martinique,MTQ,2020-02-02,-108.26165
Martinique,MTQ,2020-02-09,-110.69147
Martinique,MTQ,2020-02-16,-147.6786
Martinique,MTQ,2020-02-23,-156.58792
Martinique,MTQ,2020-03-01,-209.23384
Martinique,MTQ,2020-03-08,-190.60529
Martinique,MTQ,2020-03-15,-214.09346
Martinique,MTQ,2020-03-22,-214.36343
Martinique,MTQ,2020-03-29,-218.95306
Martinique,MTQ,2020-04-05,-188.44542
Martinique,MTQ,2020-04-12,-167.11707
Martinique,MTQ,2020-04-19,-158.74771
Martinique,MTQ,2020-04-26,-187.63548
Martinique,MTQ,2020-05-03,-190.60524
Martinique,MTQ,2020-05-10,-148.21852
Martinique,MTQ,2020-05-17,-146.32867
Martinique,MTQ,2020-05-24,-174.13654
Martinique,MTQ,2020-05-31,-159.82762
Martinique,MTQ,2020-06-07,-215.17336
Martinique,MTQ,2020-06-14,-217.06319
Martinique,MTQ,2020-06-21,-178.45618
Martinique,MTQ,2020-06-28,-194.9249
Martinique,MTQ,2020-07-05,-216.7932
Martinique,MTQ,2020-07-12,-219.76297
Martinique,MTQ,2020-07-19,-232.99194
Martinique,MTQ,2020-07-26,-251.62051
Martinique,MTQ,2020-08-02,-268.08923
Martinique,MTQ,2020-08-09,-289.4176
Martinique,MTQ,2020-08-16,-279.42838
Martinique,MTQ,2020-08-23,-280.2383
Martinique,MTQ,2020-08-30,-270.24908
Martinique,MTQ,2020-09-06,-276.45862
Martinique,MTQ,2020-09-13,-203.83423
Martinique,MTQ,2020-09-20,-109.07156
Martinique,MTQ,2020-09-27,-57.505554
Martinique,MTQ,2020-10-04,-39.95691
Martinique,MTQ,2020-10-11,-11.06914
Martinique,MTQ,2020-10-18,-2.6997912
Martinique,MTQ,2020-10-25,7.2894387
Martinique,MTQ,2020-11-01,21.59833
Martinique,MTQ,2020-11-08,22.948227
Martinique,MTQ,2020-11-15,80.99374
Martinique,MTQ,2020-11-22,95.84259
Martinique,MTQ,2020-11-29,93.41277
Martinique,MTQ,2020-12-06,70.46455
Martinique,MTQ,2020-12-13,78.8339
Martinique,MTQ,2020-12-20,39.146973
Martinique,MTQ,2020-12-27,18.898539
Martinique,MTQ,2021-01-03,-25.759289
Martinique,MTQ,2021-01-10,-11.659476
Martinique,MTQ,2021-01-17,-26.301601
Martinique,MTQ,2021-01-24,-51.789745
Martinique,MTQ,2021-01-31,-76.73557
Martinique,MTQ,2021-02-07,-76.19328
Martinique,MTQ,2021-02-14,-119.03506
Martinique,MTQ,2021-02-21,-134.21947
Martinique,MTQ,2021-02-28,-164.58832
Martinique,MTQ,2021-03-07,-206.34547
Martinique,MTQ,2021-03-14,-198.21097
Martinique,MTQ,2021-03-21,-207.97238
Martinique,MTQ,2021-03-28,-232.37592
Martinique,MTQ,2021-04-04,-239.42583
Martinique,MTQ,2021-04-11,-227.4952
Martinique,MTQ,2021-04-18,-241.05272
Martinique,MTQ,2021-04-25,-226.95291
Martinique,MTQ,2021-05-02,-234.0028
Martinique,MTQ,2021-05-09,-212.31078
Martinique,MTQ,2021-05-16,-250.81413
Martinique,MTQ,2021-05-23,-259.49094
Martinique,MTQ,2021-05-30,-224.78368
Martinique,MTQ,2021-06-06,-193.87253
Martinique,MTQ,2021-06-13,-189.53412
Martinique,MTQ,2021-06-20,-188.44951
Martinique,MTQ,2021-06-27,-141.26933
Martinique,MTQ,2021-07-04,-157.53836
Martinique,MTQ,2021-07-11,-141.26933
Martinique,MTQ,2021-07-18,-133.13483
Martinique,MTQ,2021-07-25,-100.05448
Martinique,MTQ,2021-08-01,33.35151
Martinique,MTQ,2021-08-08,326.19394
Martinique,MTQ,2021-08-15,695.5008
Martinique,MTQ,2021-08-22,1090.8381
Martinique,MTQ,2021-08-29,1380.4268
Martinique,MTQ,2021-09-05,1694.419
Martinique,MTQ,2021-09-12,1908.0854
Martinique,MTQ,2021-09-19,2013.8341
Martinique,MTQ,2021-09-26,2125.548
Martinique,MTQ,2021-10-03,2188.455
Martinique,MTQ,2021-10-10,2230.7544
Martinique,MTQ,2021-10-17,2311.5574
Martinique,MTQ,2021-10-24,2344.6377
Martinique,MTQ,2021-10-31,2384.7678
Martinique,MTQ,2021-11-07,2393.987
Martinique,MTQ,2021-11-14,2414.5945
Martinique,MTQ,2021-11-21,2413.5098
Martinique,MTQ,2021-11-28,2480.213
Martinique,MTQ,2021-12-05,2505.1587
Martinique,MTQ,2021-12-12,2536.612
Martinique,MTQ,2021-12-19,2526.3083
Martinique,MTQ,2021-12-26,2570.777
Martinique,MTQ,2022-01-02,2548.7603
Martinique,MTQ,2022-01-09,2584.9497
Martinique,MTQ,2022-01-16,2641.2742
Martinique,MTQ,2022-01-23,2694.878
Martinique,MTQ,2022-01-30,2732.7
Martinique,MTQ,2022-02-06,2812.425
Martinique,MTQ,2022-02-13,2864.9404
Martinique,MTQ,2022-02-20,2890.79
Martinique,MTQ,2022-02-27,2920.449
Martinique,MTQ,2022-03-06,2965.8896
Martinique,MTQ,2022-03-13,2987.9297
Martinique,MTQ,2022-03-20,3005.6162
Martinique,MTQ,2022-03-27,3011.3303
Martinique,MTQ,2022-04-03,3009.9697
Martinique,MTQ,2022-04-10,3016.7722
Martinique,MTQ,2022-04-17,2987.1133
Martinique,MTQ,2022-04-24,2996.0925
Martinique,MTQ,2022-05-01,2986.569
Martinique,MTQ,2022-05-08,2975.9573
Martinique,MTQ,2022-05-15,3024.663
Martinique,MTQ,2022-05-22,3065.206
Martinique,MTQ,2022-05-29,3119.354
Martinique,MTQ,2022-06-05,3191.4604
Martinique,MTQ,2022-06-12,3253.227
Martinique,MTQ,2022-06-19,3322.6125
Martinique,MTQ,2022-06-26,3405.603
Martinique,MTQ,2022-07-03,3482.0632
Martinique,MTQ,2022-07-10,3528.5923
Martinique,MTQ,2022-07-17,3542.4692
Martinique,MTQ,2022-07-24,3483.4236
Martinique,MTQ,2022-07-31,3484.24
Martinique,MTQ,2022-08-07,3506.28
Martinique,MTQ,2022-08-14,3566.9583
Martinique,MTQ,2022-08-21,3542.1973
Martinique,MTQ,2022-08-28,3525.599
Martinique,MTQ,2022-09-04,3566.142
Martinique,MTQ,2022-09-11,3576.754
Martinique,MTQ,2022-09-18,3620.562
Martinique,MTQ,2022-09-25,3648.5884
Martinique,MTQ,2022-10-02,3654.8467
Martinique,MTQ,2022-10-09,3618.6575
Martinique,MTQ,2022-10-16,3623.8274
Martinique,MTQ,2022-10-23,3651.8535
Martinique,MTQ,2022-10-30,3657.0234
Martinique,MTQ,2022-11-06,3685.594
Martinique,MTQ,2022-11-13,3739.1978
Martinique,MTQ,2022-11-20,3711.1714
Martinique,MTQ,2022-11-27,3743.007
Martinique,MTQ,2022-12-04,3713.8923
Martinique,MTQ,2022-12-11,3710.355
Martinique,MTQ,2022-12-18,3724.7764
Martinique,MTQ,2022-12-25,3709.8108
Martinique,MTQ,2023-01-01,3717.0862
Martinique,MTQ,2023-01-08,3729.076
Martinique,MTQ,2023-01-15,3679.4822
Martinique,MTQ,2023-01-22,3668.0374
Martinique,MTQ,2023-01-29,3673.4873
Martinique,MTQ,2023-02-05,3622.8035
Martinique,MTQ,2023-02-12,3566.6697
Martinique,MTQ,2023-02-19,3538.3303
Martinique,MTQ,2023-02-26,3481.1067
Martinique,MTQ,2023-03-05,3466.937
Martinique,MTQ,2023-03-12,3456.5823
Martinique,MTQ,2023-03-19,3444.5925
Martinique,MTQ,2023-03-26,3404.2634
Martinique,MTQ,2023-04-02,3367.7493
Martinique,MTQ,2023-04-09,3377.559
Martinique,MTQ,2023-04-16,3372.6543
Martinique,MTQ,2023-04-23,3395.5437
Martinique,MTQ,2023-04-30,3405.3535
Martinique,MTQ,2023-05-07,3373.1992
Martinique,MTQ,2023-05-14,3414.0732
Martinique,MTQ,2023-05-21,3430.4229
Martinique,MTQ,2023-05-28,3389.5488
Martinique,MTQ,2023-06-04,3418.433
Martinique,MTQ,2023-06-11,3415.163
Martinique,MTQ,2023-06-18,3438.5977
Martinique,MTQ,2023-06-25,3432.0579
Martinique,MTQ,2023-07-02,3421.7031
Martinique,MTQ,2023-07-09,3375.924
Martinique,MTQ,2023-07-16,3360.1194
Martinique,MTQ,2023-07-23,3347.5847
Martinique,MTQ,2023-07-30,3370.474
Martinique,MTQ,2023-08-06,3390.0938
Martinique,MTQ,2023-08-13,3467.482
Martinique,MTQ,2023-08-20,3467.482
Martinique,MTQ,2023-08-27,3554.68
Martinique,MTQ,2023-09-03,3633.7031
Martinique,MTQ,2023-09-10,3652.7776
Martinique,MTQ,2023-09-17,3696.9216
Martinique,MTQ,2023-09-24,3719.811
Martinique,MTQ,2023-10-01,3764.5
Martinique,MTQ,2023-10-08,3750.3303
Martinique,MTQ,2023-10-15,3758.5051
Martinique,MTQ,2023-10-22,3726.896
Martinique,MTQ,2023-10-29,3743.2456
Martinique,MTQ,2023-11-05,3780.3047
Martinique,MTQ,2023-11-12,3763.4102
Martinique,MTQ,2023-11-19,3732.8909
Martinique,MTQ,2023-11-26,3735.0708
Martinique,MTQ,2023-12-03,3681.662
Martinique,MTQ,2023-12-10,3656.5925
Martinique,MTQ,2023-12-17,3630.433
Martinique,MTQ,2023-12-24,3615.7185
Martinique,MTQ,2023-12-31,3552.5
Mauritius,MUS,2020-01-31,-18.569439
Mauritius,MUS,2020-02-29,-40.06688
Mauritius,MUS,2020-03-31,-74.97129
Mauritius,MUS,2020-04-30,-106.02311
Mauritius,MUS,2020-05-31,-135.07161
Mauritius,MUS,2020-06-30,-125.59426
Mauritius,MUS,2020-07-31,-180.22394
Mauritius,MUS,2020-08-31,-192.47517
Mauritius,MUS,2020-09-30,-259.7413
Mauritius,MUS,2020-10-31,-272.60892
Mauritius,MUS,2020-11-30,-272.37778
Mauritius,MUS,2020-12-31,-296.49496
Mauritius,MUS,2021-01-31,-344.74744
Mauritius,MUS,2021-02-28,-382.31705
Mauritius,MUS,2021-03-31,-421.73438
Mauritius,MUS,2021-04-30,-464.23117
Mauritius,MUS,2021-05-31,-519.35376
Mauritius,MUS,2021-06-30,-499.79907
Mauritius,MUS,2021-07-31,-572.0128
Mauritius,MUS,2021-08-31,-471.00604
Mauritius,MUS,2021-09-30,-331.81372
Mauritius,MUS,2021-10-31,-145.1974
Mauritius,MUS,2021-11-30,496.4116
Mauritius,MUS,2021-12-31,845.00836
Mauritius,MUS,2022-01-31,911.6737
Mauritius,MUS,2022-02-28,1019.6401
Mauritius,MUS,2022-03-31,1230.4171
Mauritius,MUS,2022-04-30,1254.9655
Mauritius,MUS,2022-05-31,1269.9714
Mauritius,MUS,2022-06-30,1319.6067
Mauritius,MUS,2022-07-31,1409.8738
Mauritius,MUS,2022-08-31,1506.2971
Mauritius,MUS,2022-09-30,1468.5128
Mauritius,MUS,2022-10-31,1465.0498
Mauritius,MUS,2022-11-30,1475.4386
Mauritius,MUS,2022-12-31,1459.971
Mauritius,MUS,2023-01-31,1403.623
Mauritius,MUS,2023-02-28,1380.9406
Mauritius,MUS,2023-03-31,1281.0607
Mauritius,MUS,2023-04-30,1227.3147
Mauritius,MUS,2023-05-31,1255.5332
Mauritius,MUS,2023-06-30,1199.9419
Mauritius,MUS,2023-07-31,1076.5338
Mauritius,MUS,2023-08-31,989.264
Mauritius,MUS,2023-09-30,884.00183
Mauritius,MUS,2023-10-31,868.3932
Mauritius,MUS,2023-11-30,875.8515
Mauritius,MUS,2023-12-31,962.8138
Mayotte,MYT,2020-01-05,-2.6178787
Mayotte,MYT,2020-01-12,1.3089378
Mayotte,MYT,2020-01-19,5.2357545
Mayotte,MYT,2020-01-26,-10.471512
Mayotte,MYT,2020-02-02,-28.142189
Mayotte,MYT,2020-02-09,11.780453
Mayotte,MYT,2020-02-16,2.6178818
Mayotte,MYT,2020-02-23,32.72348
Mayotte,MYT,2020-03-01,55.629913
Mayotte,MYT,2020-03-08,49.73969
Mayotte,MYT,2020-03-15,62.829082
Mayotte,MYT,2020-03-22,90.971275
Mayotte,MYT,2020-03-29,98.17044
Mayotte,MYT,2020-04-05,150.528
Mayotte,MYT,2020-04-12,173.43443
Mayotte,MYT,2020-04-19,235.60904
Mayotte,MYT,2020-04-26,223.17412
Mayotte,MYT,2020-05-03,251.97078
Mayotte,MYT,2020-05-10,257.861
Mayotte,MYT,2020-05-17,301.71045
Mayotte,MYT,2020-05-24,316.76324
Mayotte,MYT,2020-05-31,348.83228
Mayotte,MYT,2020-06-07,339.66968
Mayotte,MYT,2020-06-14,360.61273
Mayotte,MYT,2020-06-21,345.5599
Mayotte,MYT,2020-06-28,342.28757
Mayotte,MYT,2020-07-05,351.45013
Mayotte,MYT,2020-07-12,368.46634
Mayotte,MYT,2020-07-19,357.99484
Mayotte,MYT,2020-07-26,361.92166
Mayotte,MYT,2020-08-02,373.70212
Mayotte,MYT,2020-08-09,378.2834
Mayotte,MYT,2020-08-16,390.71832
Mayotte,MYT,2020-08-23,407.08005
Mayotte,MYT,2020-08-30,407.08005
Mayotte,MYT,2020-09-06,395.2996
Mayotte,MYT,2020-09-13,384.1736
Mayotte,MYT,2020-09-20,396.60855
Mayotte,MYT,2020-09-27,433.25882
Mayotte,MYT,2020-10-04,420.16943
Mayotte,MYT,2020-10-11,415.58817
Mayotte,MYT,2020-10-18,413.62476
Mayotte,MYT,2020-10-25,392.68173
Mayotte,MYT,2020-11-01,379.59235
Mayotte,MYT,2020-11-08,392.02725
Mayotte,MYT,2020-11-15,394.64514
Mayotte,MYT,2020-11-22,410.3524
Mayotte,MYT,2020-11-29,399.2264
Mayotte,MYT,2020-12-06,422.78732
Mayotte,MYT,2020-12-13,439.14908
Mayotte,MYT,2020-12-20,439.80353
Mayotte,MYT,2020-12-27,465.98233
Mayotte,MYT,2021-01-03,450.60156
Mayotte,MYT,2021-01-10,487.30786
Mayotte,MYT,2021-01-17,495.53513
Mayotte,MYT,2021-01-24,510.0911
Mayotte,MYT,2021-01-31,521.48267
Mayotte,MYT,2021-02-07,540.4687
Mayotte,MYT,2021-02-14,643.6261
Mayotte,MYT,2021-02-21,740.4548
Mayotte,MYT,2021-02-28,840.4478
Mayotte,MYT,2021-03-07,911.329
Mayotte,MYT,2021-03-14,960.6926
Mayotte,MYT,2021-03-21,974.6157
Mayotte,MYT,2021-03-28,990.4374
Mayotte,MYT,2021-04-04,1001.829
Mayotte,MYT,2021-04-11,1006.2591
Mayotte,MYT,2021-04-18,1010.68915
Mayotte,MYT,2021-04-25,1021.4479
Mayotte,MYT,2021-05-02,1017.0178
Mayotte,MYT,2021-05-09,986.0073
Mayotte,MYT,2021-05-16,1018.28357
Mayotte,MYT,2021-05-23,1023.9794
Mayotte,MYT,2021-05-30,1027.1437
Mayotte,MYT,2021-06-06,1056.2556
Mayotte,MYT,2021-06-13,1039.1682
Mayotte,MYT,2021-06-20,1029.0424
Mayotte,MYT,2021-06-27,1025.2451
Mayotte,MYT,2021-07-04,1029.6752
Mayotte,MYT,2021-07-11,1039.801
Mayotte,MYT,2021-07-18,1041.6997
Mayotte,MYT,2021-07-25,1045.4968
Mayotte,MYT,2021-08-01,1041.0668
Mayotte,MYT,2021-08-08,1018.91644
Mayotte,MYT,2021-08-15,1030.9409
Mayotte,MYT,2021-08-22,1047.3955
